"label","date","Type","id","color","size","value","group1","DegreeConnections"
"ARSPD",2020-01-01,"Dry Bulk",17,"red",30,5653,"AR",10
"USNNS",2020-01-01,"Dry Bulk",52,"blue",30,5200,"US",9
"BEANR",2020-02-01,"Dry Bulk",55,"blue",30,3789,"BE",4
"GBLOW",2020-02-01,"Dry Bulk",137,"red",30,9283,"GB",9
"SEYST",2020-02-01,"Dry Bulk",24,"red",30,7407,"SE",16
"ESSVQ",2020-02-01,"Dry Bulk",55,"blue",30,9823,"ES",19
"DKNAK",2020-02-01,"Dry Bulk",144,"blue",30,9579,"DK",4
"GBSOU",2020-02-01,"Dry Bulk",175,"blue",30,9670,"GB",11
"GBSSS",2020-02-01,"Dry Bulk",168,"blue",30,6912,"GB",17
"CIABJ",2020-02-01,"Dry Bulk",63,"blue",30,545,"CI",3
"CMDLA",2020-02-01,"Dry Bulk",101,"red",30,1857,"CM",2
"GHTEM",2020-02-01,"Dry Bulk",9,"red",30,6641,"GH",5
"COTRB",2020-02-01,"Dry Bulk",14,"blue",30,6899,"CO",2
"CRMOB",2020-02-01,"Dry Bulk",103,"red",30,8744,"CR",2
"DOMAN",2020-02-01,"Dry Bulk",144,"blue",30,6081,"DO",11
"ARSPD",2020-02-01,"Dry Bulk",149,"red",30,3354,"AR",14
"USNNS",2020-02-01,"Dry Bulk",45,"red",30,1676,"US",9
"BEANR",2020-03-01,"Dry Bulk",36,"blue",30,8512,"BE",2
"GBLOW",2020-03-01,"Dry Bulk",21,"blue",30,7306,"GB",20
"SEYST",2020-03-01,"Dry Bulk",43,"blue",30,2320,"SE",9
"ESSVQ",2020-03-01,"Dry Bulk",45,"red",30,9283,"ES",16
"DKNAK",2020-03-01,"Dry Bulk",170,"blue",30,709,"DK",16
"GBSOU",2020-03-01,"Dry Bulk",165,"red",30,7842,"GB",6
"GBSSS",2020-03-01,"Dry Bulk",181,"blue",30,595,"GB",3
"CIABJ",2020-03-01,"Dry Bulk",118,"blue",30,1750,"CI",6
"CMDLA",2020-03-01,"Dry Bulk",189,"red",30,3366,"CM",16
"GHTEM",2020-03-01,"Dry Bulk",37,"red",30,458,"GH",13
"COTRB",2020-03-01,"Dry Bulk",135,"blue",30,5902,"CO",4
"CRMOB",2020-03-01,"Dry Bulk",6,"blue",30,9104,"CR",16
"DOMAN",2020-03-01,"Dry Bulk",178,"red",30,818,"DO",3
"ARSPD",2020-03-01,"Dry Bulk",118,"red",30,3351,"AR",17
"USNNS",2020-03-01,"Dry Bulk",114,"red",30,6594,"US",8
"BEANR",2020-04-01,"Dry Bulk",94,"red",30,776,"BE",18
"GBLOW",2020-04-01,"Dry Bulk",142,"blue",30,9496,"GB",3
"SEYST",2020-04-01,"Dry Bulk",120,"red",30,2652,"SE",9
"ESSVQ",2020-04-01,"Dry Bulk",151,"blue",30,3983,"ES",14
"DKNAK",2020-04-01,"Dry Bulk",163,"blue",30,6003,"DK",19
"GBSOU",2020-04-01,"Dry Bulk",71,"red",30,7262,"GB",10
"GBSSS",2020-04-01,"Dry Bulk",66,"blue",30,552,"GB",5
"CIABJ",2020-04-01,"Dry Bulk",129,"red",30,6187,"CI",14
"CMDLA",2020-04-01,"Dry Bulk",108,"red",30,6705,"CM",1
"GHTEM",2020-04-01,"Dry Bulk",111,"red",30,1705,"GH",20
"COTRB",2020-04-01,"Dry Bulk",63,"blue",30,5512,"CO",5
"CRMOB",2020-04-01,"Dry Bulk",23,"blue",30,9464,"CR",4
"DOMAN",2020-04-01,"Dry Bulk",123,"red",30,793,"DO",10
"ARSPD",2020-04-01,"Dry Bulk",145,"blue",30,8420,"AR",7
"USNNS",2020-04-01,"Dry Bulk",26,"red",30,3035,"US",12
"BEANR",2020-05-01,"Dry Bulk",78,"blue",30,1822,"BE",10
"GBLOW",2020-05-01,"Dry Bulk",12,"red",30,9681,"GB",20
"SEYST",2020-05-01,"Dry Bulk",168,"blue",30,3182,"SE",4
"ESSVQ",2020-05-01,"Dry Bulk",66,"blue",30,4041,"ES",18
"DKNAK",2020-05-01,"Dry Bulk",173,"red",30,4940,"DK",8
"GBSOU",2020-05-01,"Dry Bulk",126,"blue",30,3398,"GB",10
"GBSSS",2020-05-01,"Dry Bulk",95,"blue",30,8669,"GB",9
"CIABJ",2020-05-01,"Dry Bulk",171,"blue",30,4122,"CI",2
"CMDLA",2020-05-01,"Dry Bulk",190,"red",30,7222,"CM",16
"GHTEM",2020-05-01,"Dry Bulk",29,"blue",30,8455,"GH",11
"COTRB",2020-05-01,"Dry Bulk",61,"blue",30,9810,"CO",7
"CRMOB",2020-05-01,"Dry Bulk",80,"blue",30,8101,"CR",13
"DOMAN",2020-05-01,"Dry Bulk",115,"blue",30,7014,"DO",5
"ARSPD",2020-05-01,"Dry Bulk",41,"blue",30,5919,"AR",7
"USNNS",2020-05-01,"Dry Bulk",98,"blue",30,8670,"US",15
"BEANR",2020-06-01,"Dry Bulk",89,"red",30,8760,"BE",17
"GBLOW",2020-06-01,"Dry Bulk",93,"red",30,3850,"GB",2
"SEYST",2020-06-01,"Dry Bulk",199,"blue",30,56,"SE",14
"ESSVQ",2020-06-01,"Dry Bulk",193,"red",30,3828,"ES",12
"DKNAK",2020-06-01,"Dry Bulk",142,"red",30,9387,"DK",19
"GBSOU",2020-06-01,"Dry Bulk",73,"red",30,6619,"GB",18
"GBSSS",2020-06-01,"Dry Bulk",80,"blue",30,4769,"GB",1
"CIABJ",2020-06-01,"Dry Bulk",174,"blue",30,8028,"CI",15
"CMDLA",2020-06-01,"Dry Bulk",109,"blue",30,8925,"CM",4
"GHTEM",2020-06-01,"Dry Bulk",145,"blue",30,6305,"GH",8
"COTRB",2020-06-01,"Dry Bulk",101,"blue",30,9227,"CO",12
"CRMOB",2020-06-01,"Dry Bulk",120,"blue",30,3417,"CR",15
"DOMAN",2020-06-01,"Dry Bulk",142,"red",30,6183,"DO",14
"ARSPD",2020-06-01,"Dry Bulk",42,"blue",30,3266,"AR",11
"USNNS",2020-06-01,"Dry Bulk",144,"red",30,4206,"US",6
"BEANR",2020-07-01,"Dry Bulk",121,"blue",30,528,"BE",5
"GBLOW",2020-07-01,"Dry Bulk",149,"red",30,4720,"GB",1
"SEYST",2020-07-01,"Dry Bulk",62,"blue",30,9947,"SE",7
"ESSVQ",2020-07-01,"Dry Bulk",55,"red",30,6795,"ES",18
"DKNAK",2020-07-01,"Dry Bulk",118,"blue",30,5267,"DK",11
"GBSOU",2020-07-01,"Dry Bulk",111,"red",30,8564,"GB",4
"GBSSS",2020-07-01,"Dry Bulk",22,"red",30,2008,"GB",3
"CIABJ",2020-07-01,"Dry Bulk",30,"blue",30,6361,"CI",12
"CMDLA",2020-07-01,"Dry Bulk",115,"red",30,3886,"CM",1
"GHTEM",2020-07-01,"Dry Bulk",139,"red",30,3304,"GH",2
"COTRB",2020-07-01,"Dry Bulk",27,"blue",30,7381,"CO",7
"CRMOB",2020-07-01,"Dry Bulk",129,"blue",30,8055,"CR",16
"DOMAN",2020-07-01,"Dry Bulk",79,"blue",30,2156,"DO",5
"ARSPD",2020-07-01,"Dry Bulk",99,"blue",30,1386,"AR",12
"USNNS",2020-07-01,"Dry Bulk",9,"red",30,296,"US",18
"BEANR",2020-08-01,"Dry Bulk",129,"red",30,5958,"BE",9
"GBLOW",2020-08-01,"Dry Bulk",45,"red",30,3630,"GB",17
"SEYST",2020-08-01,"Dry Bulk",194,"blue",30,6539,"SE",13
"ESSVQ",2020-08-01,"Dry Bulk",190,"red",30,6302,"ES",9
"DKNAK",2020-08-01,"Dry Bulk",21,"red",30,6720,"DK",20
"GBSOU",2020-08-01,"Dry Bulk",113,"red",30,6851,"GB",8
"GBSSS",2020-08-01,"Dry Bulk",27,"red",30,4666,"GB",10
"CIABJ",2020-08-01,"Dry Bulk",104,"blue",30,221,"CI",6
"CMDLA",2020-08-01,"Dry Bulk",186,"red",30,6503,"CM",10
"GHTEM",2020-08-01,"Dry Bulk",152,"red",30,2399,"GH",1
"COTRB",2020-08-01,"Dry Bulk",115,"blue",30,2212,"CO",12
"CRMOB",2020-08-01,"Dry Bulk",164,"blue",30,2218,"CR",3
"DOMAN",2020-08-01,"Dry Bulk",72,"blue",30,3113,"DO",16
"ARSPD",2020-08-01,"Dry Bulk",192,"blue",30,3691,"AR",18
"USNNS",2020-08-01,"Dry Bulk",200,"blue",30,9001,"US",2
"BEANR",2020-09-01,"Dry Bulk",108,"red",30,8373,"BE",3
"GBLOW",2020-09-01,"Dry Bulk",51,"blue",30,2316,"GB",7
"SEYST",2020-09-01,"Dry Bulk",39,"blue",30,4578,"SE",1
"ESSVQ",2020-09-01,"Dry Bulk",44,"blue",30,7321,"ES",20
"DKNAK",2020-09-01,"Dry Bulk",156,"red",30,9784,"DK",5
"GBSOU",2020-09-01,"Dry Bulk",48,"blue",30,2706,"GB",3
"GBSSS",2020-09-01,"Dry Bulk",137,"red",30,2329,"GB",20
"CIABJ",2020-09-01,"Dry Bulk",163,"red",30,7551,"CI",10
"CMDLA",2020-09-01,"Dry Bulk",157,"blue",30,1705,"CM",10
"GHTEM",2020-09-01,"Dry Bulk",75,"red",30,7397,"GH",9
"COTRB",2020-09-01,"Dry Bulk",116,"red",30,5430,"CO",2
"CRMOB",2020-09-01,"Dry Bulk",136,"blue",30,7624,"CR",9
"DOMAN",2020-09-01,"Dry Bulk",5,"red",30,4203,"DO",5
"ARSPD",2020-09-01,"Dry Bulk",192,"red",30,9195,"AR",6
"USNNS",2020-09-01,"Dry Bulk",156,"blue",30,1332,"US",1
"BEANR",2020-10-01,"Dry Bulk",188,"red",30,8483,"BE",9
"GBLOW",2020-10-01,"Dry Bulk",140,"red",30,9496,"GB",8
"SEYST",2020-10-01,"Dry Bulk",65,"blue",30,4362,"SE",12
"ESSVQ",2020-10-01,"Dry Bulk",138,"red",30,7474,"ES",4
"DKNAK",2020-10-01,"Dry Bulk",43,"red",30,8188,"DK",15
"GBSOU",2020-10-01,"Dry Bulk",69,"blue",30,767,"GB",3
"GBSSS",2020-10-01,"Dry Bulk",128,"blue",30,1015,"GB",16
"CIABJ",2020-10-01,"Dry Bulk",59,"blue",30,304,"CI",4
"CMDLA",2020-10-01,"Dry Bulk",27,"red",30,8461,"CM",4
"GHTEM",2020-10-01,"Dry Bulk",110,"red",30,8921,"GH",14
"COTRB",2020-10-01,"Dry Bulk",94,"red",30,8533,"CO",13
"CRMOB",2020-10-01,"Dry Bulk",176,"red",30,4156,"CR",1
"DOMAN",2020-10-01,"Dry Bulk",194,"blue",30,3285,"DO",18
"ARSPD",2020-10-01,"Dry Bulk",178,"blue",30,1263,"AR",10
"USNNS",2020-10-01,"Dry Bulk",66,"blue",30,4787,"US",2
"BEANR",2020-11-01,"Dry Bulk",151,"red",30,7213,"BE",9
"GBLOW",2020-11-01,"Dry Bulk",183,"red",30,7870,"GB",18
"SEYST",2020-11-01,"Dry Bulk",25,"red",30,2696,"SE",7
"ESSVQ",2020-11-01,"Dry Bulk",198,"red",30,5359,"ES",2
"DKNAK",2020-11-01,"Dry Bulk",108,"blue",30,8214,"DK",15
"GBSOU",2020-11-01,"Dry Bulk",111,"blue",30,3946,"GB",17
"GBSSS",2020-11-01,"Dry Bulk",135,"red",30,6774,"GB",12
"CIABJ",2020-11-01,"Dry Bulk",97,"red",30,6103,"CI",20
"CMDLA",2020-11-01,"Dry Bulk",80,"red",30,1629,"CM",13
"GHTEM",2020-11-01,"Dry Bulk",62,"blue",30,3316,"GH",12
"COTRB",2020-11-01,"Dry Bulk",5,"red",30,9076,"CO",2
"CRMOB",2020-11-01,"Dry Bulk",9,"blue",30,4824,"CR",12
"DOMAN",2020-11-01,"Dry Bulk",31,"blue",30,3992,"DO",15
"ARSPD",2020-11-01,"Dry Bulk",200,"blue",30,5827,"AR",15
"USNNS",2020-11-01,"Dry Bulk",41,"blue",30,2621,"US",12
"BEANR",2020-12-01,"Dry Bulk",139,"red",30,7297,"BE",17
"GBLOW",2020-12-01,"Dry Bulk",108,"blue",30,3347,"GB",17
"SEYST",2020-12-01,"Dry Bulk",49,"blue",30,9658,"SE",16
"ESSVQ",2020-12-01,"Dry Bulk",98,"blue",30,2255,"ES",6
"DKNAK",2020-12-01,"Dry Bulk",115,"red",30,6749,"DK",6
"GBSOU",2020-12-01,"Dry Bulk",61,"red",30,2251,"GB",4
"GBSSS",2020-12-01,"Dry Bulk",31,"blue",30,9870,"GB",2
"CIABJ",2020-12-01,"Dry Bulk",110,"blue",30,8992,"CI",4
"CMDLA",2020-12-01,"Dry Bulk",62,"blue",30,915,"CM",11
"GHTEM",2020-12-01,"Dry Bulk",46,"red",30,8023,"GH",17
"COTRB",2020-12-01,"Dry Bulk",47,"red",30,7723,"CO",2
"CRMOB",2020-12-01,"Dry Bulk",144,"red",30,8594,"CR",9
"DOMAN",2020-12-01,"Dry Bulk",40,"red",30,46,"DO",14
"ARSPD",2020-12-01,"Dry Bulk",60,"blue",30,9818,"AR",14
"USNNS",2020-12-01,"Dry Bulk",147,"red",30,7180,"US",6
"BEANR",2021-01-01,"Dry Bulk",163,"red",30,1232,"BE",14
"GBLOW",2021-01-01,"Dry Bulk",47,"red",30,8837,"GB",19
"SEYST",2021-01-01,"Dry Bulk",111,"red",30,7543,"SE",10
"ESSVQ",2021-01-01,"Dry Bulk",116,"red",30,1612,"ES",10
"DKNAK",2021-01-01,"Dry Bulk",135,"red",30,5081,"DK",9
"GBSOU",2021-01-01,"Dry Bulk",186,"blue",30,967,"GB",6
"GBSSS",2021-01-01,"Dry Bulk",16,"red",30,5564,"GB",2
"CIABJ",2021-01-01,"Dry Bulk",114,"red",30,6728,"CI",8
"CMDLA",2021-01-01,"Dry Bulk",69,"blue",30,9266,"CM",5
"GHTEM",2021-01-01,"Dry Bulk",83,"red",30,2528,"GH",15
"COTRB",2021-01-01,"Dry Bulk",197,"red",30,6164,"CO",5
"CRMOB",2021-01-01,"Dry Bulk",195,"blue",30,5247,"CR",13
"DOMAN",2021-01-01,"Dry Bulk",18,"blue",30,3625,"DO",13
"ARSPD",2021-01-01,"Dry Bulk",34,"red",30,8362,"AR",6
"USNNS",2021-01-01,"Dry Bulk",119,"blue",30,1173,"US",8
"BEANR",2021-02-01,"Dry Bulk",115,"blue",30,3534,"BE",11
"GBLOW",2021-02-01,"Dry Bulk",37,"red",30,1574,"GB",16
"SEYST",2021-02-01,"Dry Bulk",100,"blue",30,1002,"SE",18
"ESSVQ",2021-02-01,"Dry Bulk",181,"blue",30,8821,"ES",16
"DKNAK",2021-02-01,"Dry Bulk",75,"red",30,6006,"DK",18
"GBSOU",2021-02-01,"Dry Bulk",91,"red",30,3712,"GB",17
"GBSSS",2021-02-01,"Dry Bulk",46,"red",30,2707,"GB",9
"CIABJ",2021-02-01,"Dry Bulk",62,"red",30,682,"CI",15
"CMDLA",2021-02-01,"Dry Bulk",154,"blue",30,5371,"CM",19
"GHTEM",2021-02-01,"Dry Bulk",67,"blue",30,526,"GH",11
"COTRB",2021-02-01,"Dry Bulk",143,"blue",30,3690,"CO",19
"CRMOB",2021-02-01,"Dry Bulk",83,"red",30,8524,"CR",20
"DOMAN",2021-02-01,"Dry Bulk",116,"blue",30,4264,"DO",9
"ARSPD",2021-02-01,"Dry Bulk",78,"blue",30,5346,"AR",5
"USNNS",2021-02-01,"Dry Bulk",166,"red",30,7795,"US",20
"BEANR",2021-03-01,"Dry Bulk",148,"red",30,7231,"BE",10
"GBLOW",2021-03-01,"Dry Bulk",92,"red",30,1511,"GB",19
"SEYST",2021-03-01,"Dry Bulk",127,"red",30,6477,"SE",20
"ESSVQ",2021-03-01,"Dry Bulk",167,"blue",30,3401,"ES",9
"DKNAK",2021-03-01,"Dry Bulk",90,"blue",30,9488,"DK",13
"GBSOU",2021-03-01,"Dry Bulk",63,"blue",30,1383,"GB",12
"GBSSS",2021-03-01,"Dry Bulk",6,"red",30,8950,"GB",7
"CIABJ",2021-03-01,"Dry Bulk",107,"red",30,2640,"CI",3
"CMDLA",2021-03-01,"Dry Bulk",29,"red",30,3766,"CM",9
"GHTEM",2021-03-01,"Dry Bulk",125,"red",30,7857,"GH",13
"COTRB",2021-03-01,"Dry Bulk",114,"red",30,836,"CO",2
"CRMOB",2021-03-01,"Dry Bulk",34,"blue",30,1492,"CR",1
"DOMAN",2021-03-01,"Dry Bulk",149,"blue",30,4217,"DO",7
"ARSPD",2021-03-01,"Dry Bulk",112,"blue",30,9565,"AR",18
"USNNS",2021-03-01,"Dry Bulk",167,"red",30,1013,"US",8
"BEANR",2021-04-01,"Dry Bulk",4,"red",30,8851,"BE",4
"GBLOW",2021-04-01,"Dry Bulk",11,"blue",30,8158,"GB",19
"SEYST",2021-04-01,"Dry Bulk",35,"red",30,188,"SE",17
"ESSVQ",2021-04-01,"Dry Bulk",45,"blue",30,9402,"ES",11
"DKNAK",2021-04-01,"Dry Bulk",160,"blue",30,2496,"DK",3
"GBSOU",2021-04-01,"Dry Bulk",133,"red",30,3864,"GB",17
"GBSSS",2021-04-01,"Dry Bulk",38,"red",30,9353,"GB",15
"CIABJ",2021-04-01,"Dry Bulk",111,"red",30,6119,"CI",5
"CMDLA",2021-04-01,"Dry Bulk",121,"red",30,9283,"CM",20
"GHTEM",2021-04-01,"Dry Bulk",120,"red",30,3245,"GH",1
"COTRB",2021-04-01,"Dry Bulk",191,"red",30,481,"CO",8
"CRMOB",2021-04-01,"Dry Bulk",172,"red",30,3862,"CR",14
"DOMAN",2021-04-01,"Dry Bulk",90,"red",30,4587,"DO",2
"ARSPD",2021-04-01,"Dry Bulk",94,"blue",30,3021,"AR",15
"USNNS",2021-04-01,"Dry Bulk",139,"red",30,1976,"US",7
"BEANR",2021-05-01,"Dry Bulk",195,"blue",30,2562,"BE",11
"GBLOW",2021-05-01,"Dry Bulk",162,"blue",30,961,"GB",20
"SEYST",2021-05-01,"Dry Bulk",105,"red",30,9176,"SE",3
"ESSVQ",2021-05-01,"Dry Bulk",51,"red",30,6489,"ES",20
"DKNAK",2021-05-01,"Dry Bulk",31,"blue",30,9346,"DK",11
"GBSOU",2021-05-01,"Dry Bulk",159,"blue",30,4837,"GB",6
"GBSSS",2021-05-01,"Dry Bulk",20,"red",30,9304,"GB",15
"CIABJ",2021-05-01,"Dry Bulk",56,"blue",30,4545,"CI",18
"CMDLA",2021-05-01,"Dry Bulk",54,"red",30,8923,"CM",12
"GHTEM",2021-05-01,"Dry Bulk",156,"red",30,3532,"GH",17
"COTRB",2021-05-01,"Dry Bulk",110,"red",30,1549,"CO",7
"CRMOB",2021-05-01,"Dry Bulk",54,"red",30,5379,"CR",14
"DOMAN",2021-05-01,"Dry Bulk",63,"red",30,9428,"DO",2
"ARSPD",2021-05-01,"Dry Bulk",195,"red",30,1521,"AR",16
"USNNS",2021-05-01,"Dry Bulk",168,"blue",30,1144,"US",2
"BEANR",2021-06-01,"Dry Bulk",103,"blue",30,2442,"BE",10
"GBLOW",2021-06-01,"Dry Bulk",46,"blue",30,1611,"GB",7
"SEYST",2021-06-01,"Dry Bulk",166,"blue",30,6724,"SE",7
"ESSVQ",2021-06-01,"Dry Bulk",114,"blue",30,2625,"ES",4
"DKNAK",2021-06-01,"Dry Bulk",126,"red",30,549,"DK",19
"GBSOU",2021-06-01,"Dry Bulk",53,"blue",30,7173,"GB",7
"GBSSS",2021-06-01,"Dry Bulk",98,"red",30,5314,"GB",19
"CIABJ",2021-06-01,"Dry Bulk",121,"blue",30,9520,"CI",7
"CMDLA",2021-06-01,"Dry Bulk",118,"blue",30,6189,"CM",19
"GHTEM",2021-06-01,"Dry Bulk",22,"blue",30,4734,"GH",7
"COTRB",2021-06-01,"Dry Bulk",156,"blue",30,6568,"CO",5
"CRMOB",2021-06-01,"Dry Bulk",161,"red",30,81,"CR",5
"DOMAN",2021-06-01,"Dry Bulk",32,"red",30,517,"DO",16
"ARSPD",2021-06-01,"Dry Bulk",132,"blue",30,6061,"AR",2
"USNNS",2021-06-01,"Dry Bulk",87,"blue",30,7937,"US",6
"BEANR",2021-07-01,"Dry Bulk",143,"blue",30,7423,"BE",11
"GBLOW",2021-07-01,"Dry Bulk",177,"red",30,4494,"GB",18
"SEYST",2021-07-01,"Dry Bulk",29,"red",30,6807,"SE",20
"ESSVQ",2021-07-01,"Dry Bulk",129,"blue",30,2369,"ES",12
"DKNAK",2021-07-01,"Dry Bulk",181,"blue",30,1164,"DK",16
"GBSOU",2021-07-01,"Dry Bulk",95,"blue",30,5761,"GB",3
"GBSSS",2021-07-01,"Dry Bulk",192,"blue",30,4166,"GB",16
"CIABJ",2021-07-01,"Dry Bulk",2,"red",30,3661,"CI",10
"CMDLA",2021-07-01,"Dry Bulk",190,"blue",30,7228,"CM",16
"GHTEM",2021-07-01,"Dry Bulk",78,"blue",30,8226,"GH",17
"COTRB",2021-07-01,"Dry Bulk",92,"red",30,4836,"CO",10
"CRMOB",2021-07-01,"Dry Bulk",131,"red",30,5264,"CR",6
"DOMAN",2021-07-01,"Dry Bulk",16,"red",30,3204,"DO",10
"ARSPD",2021-07-01,"Dry Bulk",100,"blue",30,6932,"AR",5
"USNNS",2021-07-01,"Dry Bulk",174,"blue",30,4351,"US",4
"BEANR",2021-08-01,"Dry Bulk",177,"red",30,5191,"BE",6
"GBLOW",2021-08-01,"Dry Bulk",151,"blue",30,1387,"GB",20
"SEYST",2021-08-01,"Dry Bulk",174,"blue",30,9318,"SE",10
"ESSVQ",2021-08-01,"Dry Bulk",163,"blue",30,8134,"ES",5
"DKNAK",2021-08-01,"Dry Bulk",47,"blue",30,601,"DK",10
"GBSOU",2021-08-01,"Dry Bulk",186,"red",30,4467,"GB",13
"GBSSS",2021-08-01,"Dry Bulk",6,"blue",30,8452,"GB",12
"CIABJ",2021-08-01,"Dry Bulk",162,"red",30,7022,"CI",12
"CMDLA",2021-08-01,"Dry Bulk",194,"red",30,2393,"CM",8
"GHTEM",2021-08-01,"Dry Bulk",104,"red",30,6738,"GH",17
"COTRB",2021-08-01,"Dry Bulk",119,"red",30,9519,"CO",18
"CRMOB",2021-08-01,"Dry Bulk",6,"red",30,1635,"CR",19
"DOMAN",2021-08-01,"Dry Bulk",102,"red",30,8063,"DO",17
"ARSPD",2021-08-01,"Dry Bulk",100,"red",30,2658,"AR",17
"USNNS",2021-08-01,"Dry Bulk",47,"blue",30,8855,"US",3
"BEANR",2021-09-01,"Dry Bulk",120,"blue",30,6708,"BE",5
"GBLOW",2021-09-01,"Dry Bulk",55,"red",30,2334,"GB",19
"SEYST",2021-09-01,"Dry Bulk",22,"blue",30,6095,"SE",7
"ESSVQ",2021-09-01,"Dry Bulk",121,"red",30,5907,"ES",19
"DKNAK",2021-09-01,"Dry Bulk",43,"blue",30,8820,"DK",13
"GBSOU",2021-09-01,"Dry Bulk",86,"red",30,2701,"GB",1
"GBSSS",2021-09-01,"Dry Bulk",52,"red",30,7304,"GB",18
"CIABJ",2021-09-01,"Dry Bulk",192,"red",30,9821,"CI",15
"CMDLA",2021-09-01,"Dry Bulk",138,"red",30,8136,"CM",16
"GHTEM",2021-09-01,"Dry Bulk",69,"blue",30,2467,"GH",1
"COTRB",2021-09-01,"Dry Bulk",143,"blue",30,3073,"CO",2
"CRMOB",2021-09-01,"Dry Bulk",142,"red",30,8091,"CR",3
"DOMAN",2021-09-01,"Dry Bulk",127,"red",30,6882,"DO",20
"ARSPD",2021-09-01,"Dry Bulk",103,"red",30,4172,"AR",19
"USNNS",2021-09-01,"Dry Bulk",43,"red",30,8261,"US",17
"BEANR",2021-10-01,"Dry Bulk",117,"blue",30,5689,"BE",13
"GBLOW",2021-10-01,"Dry Bulk",161,"red",30,4145,"GB",19
"SEYST",2021-10-01,"Dry Bulk",164,"blue",30,9696,"SE",2
"ESSVQ",2021-10-01,"Dry Bulk",8,"blue",30,2958,"ES",14
"DKNAK",2021-10-01,"Dry Bulk",101,"blue",30,6857,"DK",6
"GBSOU",2021-10-01,"Dry Bulk",133,"blue",30,515,"GB",14
"GBSSS",2021-10-01,"Dry Bulk",144,"red",30,564,"GB",8
"CIABJ",2021-10-01,"Dry Bulk",193,"red",30,4174,"CI",10
"CMDLA",2021-10-01,"Dry Bulk",30,"blue",30,8001,"CM",3
"GHTEM",2021-10-01,"Dry Bulk",7,"blue",30,3169,"GH",12
"COTRB",2021-10-01,"Dry Bulk",137,"blue",30,9067,"CO",4
"CRMOB",2021-10-01,"Dry Bulk",198,"red",30,987,"CR",4
"DOMAN",2021-10-01,"Dry Bulk",3,"blue",30,7981,"DO",16
"ARSPD",2021-10-01,"Dry Bulk",1,"red",30,8989,"AR",19
"USNNS",2021-10-01,"Dry Bulk",121,"red",30,8017,"US",18
"BEANR",2021-11-01,"Dry Bulk",111,"blue",30,1572,"BE",7
"GBLOW",2021-11-01,"Dry Bulk",20,"red",30,8426,"GB",12
"SEYST",2021-11-01,"Dry Bulk",200,"red",30,1387,"SE",17
"ESSVQ",2021-11-01,"Dry Bulk",96,"red",30,3976,"ES",5
"DKNAK",2021-11-01,"Dry Bulk",177,"blue",30,6800,"DK",2
"GBSOU",2021-11-01,"Dry Bulk",162,"blue",30,2882,"GB",8
"GBSSS",2021-11-01,"Dry Bulk",104,"red",30,1806,"GB",12
"CIABJ",2021-11-01,"Dry Bulk",183,"blue",30,3504,"CI",4
"CMDLA",2021-11-01,"Dry Bulk",193,"red",30,6876,"CM",6
"GHTEM",2021-11-01,"Dry Bulk",167,"blue",30,7563,"GH",8
"COTRB",2021-11-01,"Dry Bulk",95,"red",30,775,"CO",11
"CRMOB",2021-11-01,"Dry Bulk",44,"blue",30,5638,"CR",20
"DOMAN",2021-11-01,"Dry Bulk",36,"blue",30,4282,"DO",20
"ARSPD",2021-11-01,"Dry Bulk",103,"blue",30,4058,"AR",4
"USNNS",2021-11-01,"Dry Bulk",152,"red",30,1273,"US",10
"BEANR",2021-12-01,"Dry Bulk",166,"blue",30,9238,"BE",5
"GBLOW",2021-12-01,"Dry Bulk",91,"blue",30,9961,"GB",5
"SEYST",2021-12-01,"Dry Bulk",8,"red",30,3000,"SE",7
"ESSVQ",2021-12-01,"Dry Bulk",35,"red",30,6423,"ES",14
"DKNAK",2021-12-01,"Dry Bulk",118,"red",30,8788,"DK",13
"GBSOU",2021-12-01,"Dry Bulk",34,"blue",30,9139,"GB",19
"GBSSS",2021-12-01,"Dry Bulk",75,"red",30,9864,"GB",17
"CIABJ",2021-12-01,"Dry Bulk",42,"red",30,8482,"CI",2
"CMDLA",2021-12-01,"Dry Bulk",56,"red",30,9670,"CM",5
"GHTEM",2021-12-01,"Dry Bulk",53,"blue",30,3874,"GH",13
"COTRB",2021-12-01,"Dry Bulk",30,"red",30,5968,"CO",14
"CRMOB",2021-12-01,"Dry Bulk",110,"blue",30,9912,"CR",6
"DOMAN",2021-12-01,"Dry Bulk",67,"red",30,4664,"DO",9
"ARSPD",2021-12-01,"Dry Bulk",115,"red",30,1091,"AR",1
"USNNS",2021-12-01,"Dry Bulk",4,"blue",30,458,"US",5
"BEANR",2022-01-01,"Dry Bulk",185,"red",30,4240,"BE",7
"GBLOW",2022-01-01,"Dry Bulk",100,"blue",30,1765,"GB",15
"SEYST",2022-01-01,"Dry Bulk",189,"blue",30,3717,"SE",16
"ESSVQ",2022-01-01,"Dry Bulk",137,"red",30,4289,"ES",12
"DKNAK",2022-01-01,"Dry Bulk",118,"red",30,614,"DK",14
"GBSOU",2022-01-01,"Dry Bulk",187,"blue",30,4223,"GB",3
"GBSSS",2022-01-01,"Dry Bulk",72,"blue",30,4879,"GB",17
"CIABJ",2022-01-01,"Dry Bulk",101,"red",30,8061,"CI",16
"CMDLA",2022-01-01,"Dry Bulk",192,"red",30,192,"CM",5
"GHTEM",2022-01-01,"Dry Bulk",17,"red",30,7080,"GH",3
